Country_Region,Province_State,ISO3,Last_Update,Active,Confirmed,Deaths,Incident_Rate,Latitude,Longitude,Mortality_Rate,Recovered,UID
Pakistan,Global,PAK,2020-07-31 00:00:00,915702,2913598,74602,12104.04,30.3753,69.3451,2.56,1923294,6069
Pakistan,Global,PAK,2020-08-01 00:00:00,911018,2914443,74623,12107.55,30.3753,69.3451,2.56,1928802,6070
Pakistan,Global,PAK,2020-08-02 00:00:00,906379,2915446,74649,12111.72,30.3753,69.3451,2.56,1934418,6071
Pakistan,Global,PAK,2020-08-03 00:00:00,901754,2916505,74676,12116.12,30.3753,69.3451,2.56,1940075,6072
Pakistan,Global,PAK,2020-08-04 00:00:00,897179,2917738,74708,12121.24,30.3753,69.3451,2.56,1945851,6073
Pakistan,Global,PAK,2020-08-05 00:00:00,892649,2919134,74744,12127.04,30.3753,69.3451,2.56,1951741,6074
Pakistan,Global,PAK,2020-08-06 00:00:00,888131,2920582,74781,12133.05,30.3753,69.3451,2.56,1957670,6075
Pakistan,Global,PAK,2020-08-07 00:00:00,883655,2922187,74822,12139.72,30.3753,69.3451,2.56,1963710,6076
Pakistan,Global,PAK,2020-08-08 00:00:00,879252,2924049,74869,12147.46,30.3753,69.3451,2.56,1969928,6077
Pakistan,Global,PAK,2020-08-09 00:00:00,874893,2926082,74921,12155.9,30.3753,69.3451,2.56,1976268,6078
Pakistan,Global,PAK,2020-08-10 00:00:00,870595,2928344,74979,12165.3,30.3753,69.3451,2.56,1982770,6079
Pakistan,Global,PAK,2020-08-11 00:00:00,866345,2930793,75042,12175.47,30.3753,69.3451,2.56,1989406,6080
Pakistan,Global,PAK,2020-08-12 00:00:00,862192,2933602,75114,12187.14,30.3753,69.3451,2.56,1996296,6081
Pakistan,Global,PAK,2020-08-13 00:00:00,858106,2936675,75193,12199.91,30.3753,69.3451,2.56,2003376,6082
Pakistan,Global,PAK,2020-08-14 00:00:00,854094,2940035,75279,12213.87,30.3753,69.3451,2.56,2010662,6083
Pakistan,Global,PAK,2020-08-15 00:00:00,850152,2943677,75372,12229.0,30.3753,69.3451,2.56,2018153,6084
Pakistan,Global,PAK,2020-08-16 00:00:00,846315,2947728,75476,12245.83,30.3753,69.3451,2.56,2025937,6085
Pakistan,Global,PAK,2020-08-17 00:00:00,842541,2952047,75586,12263.77,30.3753,69.3451,2.56,2033920,6086
Pakistan,Global,PAK,2020-08-18 00:00:00,838862,2956757,75707,12283.34,30.3753,69.3451,2.56,2042188,6087
Pakistan,Global,PAK,2020-08-19 00:00:00,835288,2961890,75838,12304.66,30.3753,69.3451,2.56,2050764,6088
Pakistan,Global,PAK,2020-08-20 00:00:00,831846,2967562,75984,12328.22,30.3753,69.3451,2.56,2059732,6089
Pakistan,Global,PAK,2020-08-21 00:00:00,828517,2973706,76141,12353.75,30.3753,69.3451,2.56,2069048,6090
Pakistan,Global,PAK,2020-08-22 00:00:00,825270,2980221,76308,12380.81,30.3753,69.3451,2.56,2078643,6091
Pakistan,Global,PAK,2020-08-23 00:00:00,822143,2987254,76488,12410.03,30.3753,69.3451,2.56,2088623,6092
Pakistan,Global,PAK,2020-08-24 00:00:00,819137,2994813,76681,12441.43,30.3753,69.3451,2.56,2098995,6093
Pakistan,Global,PAK,2020-08-25 00:00:00,816274,3002995,76891,12475.42,30.3753,69.3451,2.56,2109830,6094
Pakistan,Global,PAK,2020-08-26 00:00:00,813520,3011683,77113,12511.52,30.3753,69.3451,2.56,2121050,6095
Pakistan,Global,PAK,2020-08-27 00:00:00,810948,3021159,77356,12550.88,30.3753,69.3451,2.56,2132855,6096
Pakistan,Global,PAK,2020-08-28 00:00:00,808475,3031128,77611,12592.3,30.3753,69.3451,2.56,2145042,6097
Pakistan,Global,PAK,2020-08-29 00:00:00,806187,3041920,77887,12637.13,30.3753,69.3451,2.56,2157846,6098
Pakistan,Global,PAK,2020-08-30 00:00:00,804075,3053522,78184,12685.33,30.3753,69.3451,2.56,2171263,6099
Pakistan,Global,PAK,2020-08-31 00:00:00,802081,3065729,78497,12736.04,30.3753,69.3451,2.56,2185151,6100
Pakistan,Global,PAK,2020-09-01 00:00:00,800238,3078670,78828,12789.8,30.3753,69.3451,2.56,2199604,6101
Pakistan,Global,PAK,2020-09-02 00:00:00,798523,3092283,79177,12846.36,30.3753,69.3451,2.56,2214583,6102
Pakistan,Global,PAK,2020-09-03 00:00:00,796978,3106737,79547,12906.4,30.3753,69.3451,2.56,2230212,6103
Pakistan,Global,PAK,2020-09-04 00:00:00,795657,3122261,79945,12970.89,30.3753,69.3451,2.56,2246659,6104
Pakistan,Global,PAK,2020-09-05 00:00:00,794404,3138260,80354,13037.36,30.3753,69.3451,2.56,2263502,6105
Pakistan,Global,PAK,2020-09-06 00:00:00,793307,3155098,80785,13107.31,30.3753,69.3451,2.56,2281006,6106
Pakistan,Global,PAK,2020-09-07 00:00:00,792409,3172965,81243,13181.54,30.3753,69.3451,2.56,2299313,6107
Pakistan,Global,PAK,2020-09-08 00:00:00,791671,3191717,81723,13259.44,30.3753,69.3451,2.56,2318323,6108
Pakistan,Global,PAK,2020-09-09 00:00:00,791136,3211555,82231,13341.85,30.3753,69.3451,2.56,2338188,6109
Pakistan,Global,PAK,2020-09-10 00:00:00,790638,3231819,82750,13426.03,30.3753,69.3451,2.56,2358431,6110
Pakistan,Global,PAK,2020-09-11 00:00:00,790280,3252944,83291,13513.79,30.3753,69.3451,2.56,2379373,6111
Pakistan,Global,PAK,2020-09-12 00:00:00,790086,3275041,83856,13605.59,30.3753,69.3451,2.56,2401099,6112
Pakistan,Global,PAK,2020-09-13 00:00:00,789985,3297841,84440,13700.31,30.3753,69.3451,2.56,2423416,6113
Pakistan,Global,PAK,2020-09-14 00:00:00,790034,3321604,85049,13799.03,30.3753,69.3451,2.56,2446521,6114
Pakistan,Global,PAK,2020-09-15 00:00:00,790213,3346254,85680,13901.43,30.3753,69.3451,2.56,2470361,6115
Pakistan,Global,PAK,2020-09-16 00:00:00,790408,3371327,86322,14005.6,30.3753,69.3451,2.56,2494597,6116
Pakistan,Global,PAK,2020-09-17 00:00:00,790771,3397493,86992,14114.3,30.3753,69.3451,2.56,2519730,6117
Pakistan,Global,PAK,2020-09-18 00:00:00,791128,3424015,87671,14224.48,30.3753,69.3451,2.56,2545216,6118
Pakistan,Global,PAK,2020-09-19 00:00:00,791608,3451466,88374,14338.52,30.3753,69.3451,2.56,2571484,6119
Pakistan,Global,PAK,2020-09-20 00:00:00,792131,3479515,89092,14455.04,30.3753,69.3451,2.56,2598292,6120
Pakistan,Global,PAK,2020-09-21 00:00:00,792682,3508111,89824,14573.84,30.3753,69.3451,2.56,2625605,6121
Pakistan,Global,PAK,2020-09-22 00:00:00,793239,3537168,90568,14694.55,30.3753,69.3451,2.56,2653361,6122
Pakistan,Global,PAK,2020-09-23 00:00:00,793822,3566780,91326,14817.57,30.3753,69.3451,2.56,2681632,6123
Pakistan,Global,PAK,2020-09-24 00:00:00,794505,3597309,92108,14944.4,30.3753,69.3451,2.56,2710696,6124
Pakistan,Global,PAK,2020-09-25 00:00:00,795075,3627786,92888,15071.01,30.3753,69.3451,2.56,2739823,6125
Pakistan,Global,PAK,2020-09-26 00:00:00,795725,3659118,93691,15201.17,30.3753,69.3451,2.56,2769702,6126
Pakistan,Global,PAK,2020-09-27 00:00:00,796304,3690606,94497,15331.99,30.3753,69.3451,2.56,2799805,6127
Pakistan,Global,PAK,2020-09-28 00:00:00,796798,3722198,95306,15463.23,30.3753,69.3451,2.56,2830094,6128
Pakistan,Global,PAK,2020-09-29 00:00:00,797253,3754111,96123,15595.81,30.3753,69.3451,2.56,2860735,6129
Pakistan,Global,PAK,2020-09-30 00:00:00,797652,3786275,96946,15729.43,30.3753,69.3451,2.56,2891677,6130
Pakistan,Global,PAK,2020-10-01 00:00:00,797873,3818106,97761,15861.66,30.3753,69.3451,2.56,2922472,6131
Pakistan,Global,PAK,2020-10-02 00:00:00,798072,3850361,98587,15995.66,30.3753,69.3451,2.56,2953702,6132
Pakistan,Global,PAK,2020-10-03 00:00:00,798117,3882393,99407,16128.73,30.3753,69.3451,2.56,2984869,6133
Pakistan,Global,PAK,2020-10-04 00:00:00,798083,3914571,100231,16262.41,30.3753,69.3451,2.56,3016257,6134
Pakistan,Global,PAK,2020-10-05 00:00:00,797894,3946531,101050,16395.18,30.3753,69.3451,2.56,3047587,6135
Pakistan,Global,PAK,2020-10-06 00:00:00,797529,3978148,101859,16526.53,30.3753,69.3451,2.56,3078760,6136
Pakistan,Global,PAK,2020-10-07 00:00:00,797002,4009493,102662,16656.75,30.3753,69.3451,2.56,3109829,6137
Pakistan,Global,PAK,2020-10-08 00:00:00,796340,4040691,103461,16786.35,30.3753,69.3451,2.56,3140890,6138
Pakistan,Global,PAK,2020-10-09 00:00:00,795436,4071193,104242,16913.07,30.3753,69.3451,2.56,3171515,6139
Pakistan,Global,PAK,2020-10-10 00:00:00,794395,4101520,105018,17039.06,30.3753,69.3451,2.56,3202107,6140
Pakistan,Global,PAK,2020-10-11 00:00:00,793117,4131156,105777,17162.17,30.3753,69.3451,2.56,3232262,6141
Pakistan,Global,PAK,2020-10-12 00:00:00,791641,4160279,106523,17283.16,30.3753,69.3451,2.56,3262115,6142
Pakistan,Global,PAK,2020-10-13 00:00:00,790060,4189362,107267,17403.98,30.3753,69.3451,2.56,3292035,6143
Pakistan,Global,PAK,2020-10-14 00:00:00,788175,4217354,107984,17520.27,30.3753,69.3451,2.56,3321195,6144
Pakistan,Global,PAK,2020-10-15 00:00:00,786085,4244753,108686,17634.09,30.3753,69.3451,2.56,3349982,6145
Pakistan,Global,PAK,2020-10-16 00:00:00,783741,4271276,109365,17744.28,30.3753,69.3451,2.56,3378170,6146
Pakistan,Global,PAK,2020-10-17 00:00:00,781207,4297239,110029,17852.14,30.3753,69.3451,2.56,3406003,6147
Pakistan,Global,PAK,2020-10-18 00:00:00,778463,4322537,110677,17957.23,30.3753,69.3451,2.56,3433397,6148
Pakistan,Global,PAK,2020-10-19 00:00:00,775434,4346715,111296,18057.68,30.3753,69.3451,2.56,3459985,6149
Pakistan,Global,PAK,2020-10-20 00:00:00,772192,4370152,111896,18155.04,30.3753,69.3451,2.56,3486064,6150
Pakistan,Global,PAK,2020-10-21 00:00:00,768745,4392877,112478,18249.45,30.3753,69.3451,2.56,3511654,6151
Pakistan,Global,PAK,2020-10-22 00:00:00,765079,4414780,113039,18340.44,30.3753,69.3451,2.56,3536662,6152
Pakistan,Global,PAK,2020-10-23 00:00:00,761237,4436093,113585,18428.98,30.3753,69.3451,2.56,3561271,6153
Pakistan,Global,PAK,2020-10-24 00:00:00,757139,4456327,114103,18513.04,30.3753,69.3451,2.56,3585085,6154
Pakistan,Global,PAK,2020-10-25 00:00:00,752880,4476008,114607,18594.8,30.3753,69.3451,2.56,3608521,6155
Pakistan,Global,PAK,2020-10-26 00:00:00,748382,4494655,115084,18672.27,30.3753,69.3451,2.56,3631189,6156
Pakistan,Global,PAK,2020-10-27 00:00:00,743689,4512502,115541,18746.41,30.3753,69.3451,2.56,3653272,6157
Pakistan,Global,PAK,2020-10-28 00:00:00,738746,4529194,115969,18815.75,30.3753,69.3451,2.56,3674479,6158
Pakistan,Global,PAK,2020-10-29 00:00:00,733661,4545358,116383,18882.91,30.3753,69.3451,2.56,3695314,6159
Pakistan,Global,PAK,2020-10-30 00:00:00,728430,4560948,116782,18947.67,30.3753,69.3451,2.56,3715736,6160
Pakistan,Global,PAK,2020-10-31 00:00:00,722960,4575357,117151,19007.53,30.3753,69.3451,2.56,3735246,6161
Pakistan,Global,PAK,2020-11-01 00:00:00,717324,4589017,117500,19064.28,30.3753,69.3451,2.56,3754193,6162
Pakistan,Global,PAK,2020-11-02 00:00:00,711546,4602071,117835,19118.51,30.3753,69.3451,2.56,3772690,6163
Pakistan,Global,PAK,2020-11-03 00:00:00,705615,4614400,118150,19169.73,30.3753,69.3451,2.56,3790635,6164
Pakistan,Global,PAK,2020-11-04 00:00:00,699512,4625872,118444,19217.39,30.3753,69.3451,2.56,3807916,6165
Pakistan,Global,PAK,2020-11-05 00:00:00,693283,4636766,118723,19262.64,30.3753,69.3451,2.56,3824760,6166
Pakistan,Global,PAK,2020-11-06 00:00:00,686901,4646878,118982,19304.65,30.3753,69.3451,2.56,3840995,6167
Pakistan,Global,PAK,2020-11-07 00:00:00,680376,4656242,119222,19343.55,30.3753,69.3451,2.56,3856644,6168
Pakistan,Global,PAK,2020-11-08 00:00:00,673736,4665030,119447,19380.06,30.3753,69.3451,2.56,3871847,6169
Pakistan,Global,PAK,2020-11-09 00:00:00,666995,4673317,119659,19414.49,30.3753,69.3451,2.56,3886663,6170
Pakistan,Global,PAK,2020-11-10 00:00:00,660145,4681034,119856,19446.55,30.3753,69.3451,2.56,3901033,6171
Pakistan,Global,PAK,2020-11-11 00:00:00,653197,4688235,120041,19476.46,30.3753,69.3451,2.56,3914997,6172
Pakistan,Global,PAK,2020-11-12 00:00:00,646135,4694792,120209,19503.7,30.3753,69.3451,2.56,3928448,6173
Pakistan,Global,PAK,2020-11-13 00:00:00,639004,4701000,120368,19529.49,30.3753,69.3451,2.56,3941628,6174
Pakistan,Global,PAK,2020-11-14 00:00:00,631770,4706590,120511,19552.72,30.3753,69.3451,2.56,3954309,6175
Pakistan,Global,PAK,2020-11-15 00:00:00,624468,4711817,120645,19574.43,30.3753,69.3451,2.56,3966704,6176
Pakistan,Global,PAK,2020-11-16 00:00:00,617098,4716662,120769,19594.56,30.3753,69.3451,2.56,3978795,6177
Pakistan,Global,PAK,2020-11-17 00:00:00,609648,4721013,120880,19612.63,30.3753,69.3451,2.56,3990485,6178
Pakistan,Global,PAK,2020-11-18 00:00:00,602138,4725005,120982,19629.22,30.3753,69.3451,2.56,4001885,6179
Pakistan,Global,PAK,2020-11-19 00:00:00,594568,4728633,121075,19644.29,30.3753,69.3451,2.56,4012990,6180
Pakistan,Global,PAK,2020-11-20 00:00:00,586936,4731863,121158,19657.71,30.3753,69.3451,2.56,4023769,6181
Pakistan,Global,PAK,2020-11-21 00:00:00,579268,4734882,121235,19670.25,30.3753,69.3451,2.56,4034379,6182
Pakistan,Global,PAK,2020-11-22 00:00:00,571565,4737695,121307,19681.94,30.3753,69.3451,2.56,4044823,6183
Pakistan,Global,PAK,2020-11-23 00:00:00,563817,4740219,121372,19692.42,30.3753,69.3451,2.56,4055030,6184
Pakistan,Global,PAK,2020-11-24 00:00:00,556026,4742442,121429,19701.66,30.3753,69.3451,2.56,4064987,6185
Pakistan,Global,PAK,2020-11-25 00:00:00,548203,4744453,121480,19710.01,30.3753,69.3451,2.56,4074770,6186
Pakistan,Global,PAK,2020-11-26 00:00:00,540348,4746248,121526,19717.47,30.3753,69.3451,2.56,4084374,6187
Pakistan,Global,PAK,2020-11-27 00:00:00,532466,4747854,121567,19724.14,30.3753,69.3451,2.56,4093821,6188
Pakistan,Global,PAK,2020-11-28 00:00:00,524563,4749323,121605,19730.24,30.3753,69.3451,2.56,4103155,6189
Pakistan,Global,PAK,2020-11-29 00:00:00,516642,4750663,121639,19735.81,30.3753,69.3451,2.56,4112382,6190
Pakistan,Global,PAK,2020-11-30 00:00:00,508702,4751878,121670,19740.86,30.3753,69.3451,2.56,4121506,6191
Pakistan,Global,PAK,2020-12-01 00:00:00,500746,4752974,121698,19745.41,30.3753,69.3451,2.56,4130530,6192
Pakistan,Global,PAK,2020-12-02 00:00:00,492778,4753996,121725,19749.66,30.3753,69.3451,2.56,4139493,6193
Pakistan,Global,PAK,2020-12-03 00:00:00,484792,4754873,121747,19753.3,30.3753,69.3451,2.56,4148334,6194
Pakistan,Global,PAK,2020-12-04 00:00:00,476791,4755626,121766,19756.43,30.3753,69.3451,2.56,4157069,6195
Pakistan,Global,PAK,2020-12-05 00:00:00,468778,4756281,121783,19759.15,30.3753,69.3451,2.56,4165720,6196
Pakistan,Global,PAK,2020-12-06 00:00:00,460757,4756878,121798,19761.63,30.3753,69.3451,2.56,4174323,6197
Pakistan,Global,PAK,2020-12-07 00:00:00,452724,4757381,121811,19763.72,30.3753,69.3451,2.56,4182846,6198
Pakistan,Global,PAK,2020-12-08 00:00:00,444686,4757843,121823,19765.64,30.3753,69.3451,2.56,4191334,6199
Pakistan,Global,PAK,2020-12-09 00:00:00,436640,4758233,121833,19767.26,30.3753,69.3451,2.56,4199760,6200
Pakistan,Global,PAK,2020-12-10 00:00:00,428589,4758582,121842,19768.71,30.3753,69.3451,2.56,4208151,6201
Pakistan,Global,PAK,2020-12-11 00:00:00,420535,4758911,121850,19770.07,30.3753,69.3451,2.56,4216526,6202
Pakistan,Global,PAK,2020-12-12 00:00:00,412475,4759192,121858,19771.24,30.3753,69.3451,2.56,4224859,6203
Pakistan,Global,PAK,2020-12-13 00:00:00,404410,4759408,121863,19772.14,30.3753,69.3451,2.56,4233135,6204
Pakistan,Global,PAK,2020-12-14 00:00:00,396345,4759644,121869,19773.12,30.3753,69.3451,2.56,4241430,6205
Pakistan,Global,PAK,2020-12-15 00:00:00,388274,4759807,121873,19773.8,30.3753,69.3451,2.56,4249660,6206
Pakistan,Global,PAK,2020-12-16 00:00:00,380201,4759967,121878,19774.46,30.3753,69.3451,2.56,4257888,6207
Pakistan,Global,PAK,2020-12-17 00:00:00,372125,4760085,121881,19774.95,30.3753,69.3451,2.56,4266079,6208
Pakistan,Global,PAK,2020-12-18 00:00:00,364048,4760196,121883,19775.41,30.3753,69.3451,2.56,4274265,6209
Pakistan,Global,PAK,2020-12-19 00:00:00,355970,4760302,121886,19775.85,30.3753,69.3451,2.56,4282446,6210
Pakistan,Global,PAK,2020-12-20 00:00:00,347891,4760396,121888,19776.24,30.3753,69.3451,2.56,4290617,6211
Pakistan,Global,PAK,2020-12-21 00:00:00,339810,4760471,121890,19776.56,30.3753,69.3451,2.56,4298771,6212
Pakistan,Global,PAK,2020-12-22 00:00:00,331730,4760549,121892,19776.88,30.3753,69.3451,2.56,4306927,6213
Pakistan,Global,PAK,2020-12-23 00:00:00,323646,4760603,121894,19777.1,30.3753,69.3451,2.56,4315063,6214
Pakistan,Global,PAK,2020-12-24 00:00:00,315562,4760643,121895,19777.27,30.3753,69.3451,2.56,4323186,6215
Pakistan,Global,PAK,2020-12-25 00:00:00,307479,4760687,121896,19777.45,30.3753,69.3451,2.56,4331312,6216
Pakistan,Global,PAK,2020-12-26 00:00:00,299395,4760728,121897,19777.62,30.3753,69.3451,2.56,4339436,6217
Pakistan,Global,PAK,2020-12-27 00:00:00,291310,4760759,121898,19777.75,30.3753,69.3451,2.56,4347551,6218
Pakistan,Global,PAK,2020-12-28 00:00:00,283225,4760783,121898,19777.85,30.3753,69.3451,2.56,4355660,6219
Pakistan,Global,PAK,2020-12-29 00:00:00,275139,4760806,121899,19777.95,30.3753,69.3451,2.56,4363768,6220
Pakistan,Global,PAK,2020-12-30 00:00:00,267054,4760824,121899,19778.02,30.3753,69.3451,2.56,4371871,6221
Pakistan,Global,PAK,2020-12-31 00:00:00,258967,4760834,121900,19778.06,30.3753,69.3451,2.56,4379967,6222
Bangladesh,Global,BGD,2020-01-01 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6223
Bangladesh,Global,BGD,2020-01-02 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6224
Bangladesh,Global,BGD,2020-01-03 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6225
Bangladesh,Global,BGD,2020-01-04 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6226
Bangladesh,Global,BGD,2020-01-05 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6227
Bangladesh,Global,BGD,2020-01-06 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6228
Bangladesh,Global,BGD,2020-01-07 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6229
Bangladesh,Global,BGD,2020-01-08 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6230
Bangladesh,Global,BGD,2020-01-09 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6231
Bangladesh,Global,BGD,2020-01-10 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6232
Bangladesh,Global,BGD,2020-01-11 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6233
Bangladesh,Global,BGD,2020-01-12 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6234
Bangladesh,Global,BGD,2020-01-13 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6235
Bangladesh,Global,BGD,2020-01-14 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6236
Bangladesh,Global,BGD,2020-01-15 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6237
Bangladesh,Global,BGD,2020-01-16 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6238
Bangladesh,Global,BGD,2020-01-17 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6239
Bangladesh,Global,BGD,2020-01-18 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6240
Bangladesh,Global,BGD,2020-01-19 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6241
Bangladesh,Global,BGD,2020-01-20 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6242
Bangladesh,Global,BGD,2020-01-21 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6243
Bangladesh,Global,BGD,2020-01-22 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6244
Bangladesh,Global,BGD,2020-01-23 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6245
Bangladesh,Global,BGD,2020-01-24 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6246
Bangladesh,Global,BGD,2020-01-25 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6247
Bangladesh,Global,BGD,2020-01-26 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6248
Bangladesh,Global,BGD,2020-01-27 00:00:00,0,0,0,0.0,23.685,90.3563,0.0,0,6249
Bangladesh,Global,BGD,2020-01-28 00:00:00,1,1,0,0.0,23.685,90.3563,0.0,0,6250
Bangladesh,Global,BGD,2020-01-29 00:00:00,1,2,0,0.0,23.685,90.3563,0.0,1,6251
Bangladesh,Global,BGD,2020-01-30 00:00:00,1,2,0,0.0,23.685,90.3563,0.0,1,6252
Bangladesh,Global,BGD,2020-01-31 00:00:00,1,2,0,0.0,23.685,90.3563,0.0,1,6253
Bangladesh,Global,BGD,2020-02-01 00:00:00,2,3,0,0.0,23.685,90.3563,0.0,1,6254
Bangladesh,Global,BGD,2020-02-02 00:00:00,2,3,0,0.0,23.685,90.3563,0.0,1,6255
Bangladesh,Global,BGD,2020-02-03 00:00:00,2,3,0,0.0,23.685,90.3563,0.0,1,6256
Bangladesh,Global,BGD,2020-02-04 00:00:00,4,7,0,0.01,23.685,90.3563,0.0,3,6257
Bangladesh,Global,BGD,2020-02-05 00:00:00,5,8,0,0.01,23.685,90.3563,0.0,3,6258
Bangladesh,Global,BGD,2020-02-06 00:00:00,10,16,0,0.01,23.685,90.3563,0.0,6,6259
Bangladesh,Global,BGD,2020-02-07 00:00:00,14,22,0,0.02,23.685,90.3563,0.0,8,6260
Bangladesh,Global,BGD,2020-02-08 00:00:00,18,28,0,0.02,23.685,90.3563,0.0,10,6261
Bangladesh,Global,BGD,2020-02-09 00:00:00,23,36,0,0.03,23.685,90.3563,0.0,13,6262
Bangladesh,Global,BGD,2020-02-10 00:00:00,28,44,0,0.04,23.685,90.3563,0.0,16,6263
Bangladesh,Global,BGD,2020-02-11 00:00:00,32,51,0,0.04,23.685,90.3563,0.0,19,6264
Bangladesh,Global,BGD,2020-02-12 00:00:00,43,70,1,0.06,23.685,90.3563,1.43,26,6265
Bangladesh,Global,BGD,2020-02-13 00:00:00,56,91,1,0.08,23.685,90.3563,1.1,34,6266
Bangladesh,Global,BGD,2020-02-14 00:00:00,75,122,1,0.1,23.685,90.3563,0.82,46,6267
Bangladesh,Global,BGD,2020-02-15 00:00:00,104,169,1,0.14,23.685,90.3563,0.59,64,6268
Bangladesh,Global,BGD,2020-02-16 00:00:00,130,213,2,0.18,23.685,90.3563,0.94,81,6269
Bangladesh,Global,BGD,2020-02-17 00:00:00,166,271,2,0.23,23.685,90.3563,0.74,103,6270
Bangladesh,Global,BGD,2020-02-18 00:00:00,206,338,3,0.29,23.685,90.3563,0.89,129,6271
Bangladesh,Global,BGD,2020-02-19 00:00:00,260,428,4,0.36,23.685,90.3563,0.93,164,6272
Bangladesh,Global,BGD,2020-02-20 00:00:00,325,536,5,0.46,23.685,90.3563,0.93,206,6273
Bangladesh,Global,BGD,2020-02-21 00:00:00,428,708,6,0.6,23.685,90.3563,0.85,274,6274
Bangladesh,Global,BGD,2020-02-22 00:00:00,531,882,8,0.75,23.685,90.3563,0.91,343,6275
Bangladesh,Global,BGD,2020-02-23 00:00:00,672,1118,10,0.95,23.685,90.3563,0.89,436,6276
Bangladesh,Global,BGD,2020-02-24 00:00:00,838,1398,12,1.19,23.685,90.3563,0.86,548,6277
Bangladesh,Global,BGD,2020-02-25 00:00:00,1014,1697,15,1.45,23.685,90.3563,0.88,668,6278
Bangladesh,Global,BGD,2020-02-26 00:00:00,1258,2109,18,1.8,23.685,90.3563,0.85,833,6279
Bangladesh,Global,BGD,2020-02-27 00:00:00,1546,2600,22,2.21,23.685,90.3563,0.85,1032,6280
Bangladesh,Global,BGD,2020-02-28 00:00:00,1929,3254,28,2.77,23.685,90.3563,0.86,1297,6281
Bangladesh,Global,BGD,2020-02-29 00:00:00,2366,4003,35,3.41,23.685,90.3563,0.87,1602,6282
Bangladesh,Global,BGD,2020-03-01 00:00:00,2916,4947,43,4.21,23.685,90.3563,0.87,1988,6283
Bangladesh,Global,BGD,2020-03-02 00:00:00,3592,6112,53,5.21,23.685,90.3563,0.87,2467,6284
Bangladesh,Global,BGD,2020-03-03 00:00:00,4320,7372,64,6.28,23.685,90.3563,0.87,2988,6285
Bangladesh,Global,BGD,2020-03-04 00:00:00,5258,8999,78,7.66,23.685,90.3563,0.87,3663,6286
Bangladesh,Global,BGD,2020-03-05 00:00:00,6333,10869,94,9.26,23.685,90.3563,0.86,4442,6287
Bangladesh,Global,BGD,2020-03-06 00:00:00,7628,13130,113,11.18,23.685,90.3563,0.86,5389,6288
Bangladesh,Global,BGD,2020-03-07 00:00:00,9195,15874,137,13.52,23.685,90.3563,0.86,6542,6289
Bangladesh,Global,BGD,2020-03-08 00:00:00,10965,18986,164,16.17,23.685,90.3563,0.86,7857,6290
Bangladesh,Global,BGD,2020-03-09 00:00:00,13032,22630,195,19.28,23.685,90.3563,0.86,9403,6291
Bangladesh,Global,BGD,2020-03-10 00:00:00,15424,26863,232,22.88,23.685,90.3563,0.86,11207,6292
